RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited,eligible,active,country
1330,15645572,Calabresi,743,Female,40,6,0,1,28280.8,1,TRUE,TRUE,Spain
1331,15742854,Lettiere,640,Female,46,8,0,2,89043.19,0,FALSE,FALSE,Italy
1332,15575417,Chou,849,Male,37,7,143452.74,2,17294.12,0,FALSE,FALSE,Spain
1333,15796721,Nnamutaezinwa,778,Male,38,3,145018.49,2,126702.41,0,TRUE,FALSE,UK
1334,15734942,Nnamutaezinwa,539,Female,38,8,82407.51,1,13123.41,0,FALSE,FALSE,USA
1335,15664772,Greece,489,Male,28,1,79460.98,2,167973.63,0,FALSE,TRUE,USA
1336,15576683,Yin,568,Female,43,9,0,1,125870.79,1,FALSE,FALSE,Germany
1337,15682563,Larionova,618,Male,38,5,126473.99,1,91972.49,0,TRUE,FALSE,Spain
1338,15650889,Golubev,710,Female,30,10,133537.1,2,155593.74,0,FALSE,FALSE,UK
1339,15612108,Norman,625,Male,52,5,164978.01,1,67788.49,0,FALSE,TRUE,Italy
1340,15761132,Capon,682,Male,46,7,128029.72,1,62615.35,0,FALSE,FALSE,Italy
1341,15645511,Chukwudi,727,Male,43,2,97403.18,1,107415.02,1,TRUE,TRUE,Canada
1342,15609824,Fedorov,794,Female,41,7,176845.41,3,166526.26,1,FALSE,FALSE,France
1343,15640268,Avdeeva,652,Male,71,4,0,1,120107.1,0,TRUE,FALSE,Germany
1344,15645778,Reid,670,Male,42,3,81589.04,1,188227.8,0,TRUE,FALSE,UK
1345,15691104,Kennedy,460,Female,40,6,119507.58,2,91560.63,1,TRUE,TRUE,UK
1346,15714567,Chan,568,Female,26,6,0,2,166495.2,0,TRUE,TRUE,Canada
1347,15777826,Wofford,643,Male,30,5,94443.77,1,165614.4,0,TRUE,TRUE,Canada
1348,15668445,Mai,521,Male,37,2,0,2,86372.24,0,TRUE,TRUE,Italy
1349,15576162,King,615,Male,32,7,92199.84,1,2755.53,0,FALSE,TRUE,France
1350,15778135,T'ao,575,Male,43,3,0,1,83594.51,0,TRUE,TRUE,Italy
1351,15613141,Hsu,717,Female,41,3,135756.96,1,103706.41,0,FALSE,FALSE,France
1352,15635435,White,648,Female,54,9,120633.42,1,5924.38,1,FALSE,TRUE,USA
1353,15596552,Stephens,535,Male,48,5,134542.73,1,58203.67,1,TRUE,FALSE,UK
1354,15623644,Frolov,626,Male,29,7,0,2,49361.84,0,FALSE,TRUE,Canada
1355,15683403,Lombardi,611,Male,52,7,0,1,73585.18,1,FALSE,TRUE,USA
1356,15615029,Munro,734,Male,39,6,0,1,95135.27,0,FALSE,TRUE,Italy
1357,15769005,Hayward,709,Male,49,4,154344.49,2,38794.57,0,FALSE,FALSE,Germany
1358,15746326,Fields,591,Male,43,3,0,2,198926.36,0,TRUE,TRUE,Spain
1359,15722364,Onwumelu,664,Male,43,9,189026.53,2,56099.86,0,FALSE,TRUE,Germany
1360,15704954,Suffolk,431,Male,37,0,120764.08,1,117023.08,0,TRUE,FALSE,Germany
1361,15694409,Tsao,647,Female,22,3,97975.82,2,62083,0,FALSE,FALSE,Spain
1362,15754068,Judd,578,Male,32,4,0,2,141822.8,0,FALSE,FALSE,UK
1363,15683841,Hamilton,555,Male,41,10,113270.2,2,185387.14,0,TRUE,FALSE,USA
1364,15789095,T'ang,775,Male,30,4,0,2,57461.13,0,FALSE,TRUE,USA
1365,15719958,Degtyarev,850,Male,39,3,124548.99,2,120380.12,0,FALSE,FALSE,UK
1366,15689514,Kang,625,Male,43,8,201696.07,1,133020.9,1,FALSE,TRUE,Spain
1367,15621353,Hudson,645,Female,37,7,0,2,13589.93,0,TRUE,TRUE,France
1368,15627232,Jibunoh,608,Male,44,7,114203.47,1,77830.36,1,FALSE,FALSE,Germany
1369,15745843,Kinlaw,689,Female,31,4,0,2,136610.02,0,TRUE,TRUE,Italy
1370,15722902,Chizuoke,652,Male,50,8,125437.64,1,17160.94,1,FALSE,FALSE,USA
1371,15791767,Lucciano,769,Female,26,7,0,2,176843.53,0,TRUE,TRUE,UK
1372,15792722,Omeokachie,611,Female,43,8,64897.75,1,114996.33,0,TRUE,FALSE,Italy
1373,15723006,Gorbunova,489,Male,38,8,0,2,196990.79,0,FALSE,FALSE,Canada
1374,15771942,Tikhonov,528,Female,46,9,135555.66,1,133146.03,1,FALSE,FALSE,Spain
1375,15774738,Campa,632,Male,44,3,107764.75,1,185667.72,0,TRUE,FALSE,Italy
1376,15574004,Mancini,429,Female,27,6,117307.44,2,24020.49,0,TRUE,FALSE,Italy
1377,15587233,Donoghue,457,Male,41,8,73700.12,3,185750.02,1,FALSE,FALSE,Germany
1378,15808228,Tuan,768,Female,44,6,60603.4,1,178045.97,0,TRUE,TRUE,Spain
1379,15682834,Johnstone,715,Female,35,4,40169.88,2,199857.47,0,FALSE,TRUE,Italy
1380,15571752,Romani,668,Female,32,10,92041.87,1,43595.9,0,FALSE,TRUE,USA
1381,15743067,Fuller,625,Male,26,3,130483.95,1,122810.53,0,FALSE,FALSE,Spain
1382,15714466,Baxter,846,Female,41,5,0,3,3440.47,1,FALSE,TRUE,USA
1383,15617982,Pirozzi,661,Female,42,3,0,2,35989.41,0,TRUE,FALSE,UK
1384,15696637,Sung,571,Female,23,10,151097.28,1,17163.75,0,FALSE,TRUE,UK
1385,15690647,Rogers,582,Female,46,8,67563.31,1,44506.09,1,TRUE,TRUE,Canada
1386,15672756,Mills,716,Female,35,8,112808.18,1,17848.3,0,FALSE,FALSE,France
1387,15704586,Osonduagwuike,758,Female,42,7,0,2,76209.56,0,TRUE,TRUE,UK
1388,15674526,Byrne,725,Male,66,4,86459.8,1,141476.56,0,FALSE,TRUE,Italy
1389,15775295,McIntyre,630,Female,40,0,118633.08,1,60032.46,1,TRUE,TRUE,Spain
1390,15684196,Aitken,627,Female,55,2,159441.27,1,100686.11,1,TRUE,FALSE,UK
1391,15727281,Macintyre,653,Female,27,9,0,2,96429.29,0,FALSE,TRUE,USA
1392,15787835,Simpson,775,Female,38,4,125212.65,2,15795.88,1,FALSE,FALSE,Italy
1393,15730540,Simpson,794,Male,45,8,88656.37,2,116547.31,0,FALSE,TRUE,UK
1394,15646276,Metcalfe,831,Female,32,2,146033.62,1,191260.74,0,FALSE,TRUE,Germany
1395,15582180,Lees,561,Male,29,9,120268.13,1,173870.39,0,TRUE,TRUE,USA
1396,15697095,Zetticci,705,Male,46,7,0,2,117273.35,0,FALSE,TRUE,Canada
1397,15748797,Dale,636,Female,33,0,0,1,92277.47,1,TRUE,FALSE,Canada
1398,15754796,Byrne,487,Female,46,4,135070.58,2,44244.49,1,TRUE,TRUE,Canada
1399,15628947,Praed,693,Female,38,3,0,2,78133.48,1,FALSE,FALSE,USA
1400,15775546,Laurens,517,Female,29,5,0,2,103402.88,0,TRUE,FALSE,Canada
1401,15670481,Woods,684,Female,27,9,122550.05,2,137835.82,0,TRUE,TRUE,France
1402,15619029,Bykov,620,Female,43,2,0,2,20670.1,0,TRUE,TRUE,Germany
1403,15613282,Vorobyova,757,Male,29,8,130306.49,1,77469.38,0,TRUE,FALSE,France
1404,15721487,Pirogova,739,Female,27,6,0,1,57572.38,0,FALSE,FALSE,UK
1405,15797276,Sturt,662,Female,41,4,90350.77,1,75884.65,1,FALSE,TRUE,Germany
1406,15612494,Panicucci,359,Female,44,6,128747.69,1,146955.71,1,FALSE,TRUE,USA
1407,15629617,Cook,572,Male,23,2,126873.52,1,67040.12,0,FALSE,TRUE,France
1408,15600821,Hardy,721,Male,69,2,108424.19,1,178418.35,0,TRUE,TRUE,Italy
1409,15579062,Chu,707,Male,32,9,0,2,30807.02,0,TRUE,TRUE,Germany
1410,15814268,Franklin,444,Female,40,5,84350.07,1,143835.76,0,FALSE,FALSE,USA
1411,15710164,P'eng,523,Female,73,7,0,2,130883.9,1,FALSE,TRUE,Spain
1412,15693904,Chiang,685,Female,30,4,84958.6,2,194343.72,0,FALSE,TRUE,Germany
1413,15588986,Grant,673,Female,29,4,99097.36,1,9796.69,0,TRUE,FALSE,Germany
1414,15797733,Udobata,503,Male,30,10,136622.55,2,47310.24,0,FALSE,TRUE,UK
1415,15620507,Siciliani,485,Female,30,5,156771.68,1,141148.21,0,FALSE,TRUE,Italy
1416,15685150,Evans,799,Male,28,7,167658.33,2,111138.25,0,FALSE,FALSE,UK
1417,15667651,Young,585,Female,33,8,0,2,114182.07,0,TRUE,TRUE,Canada
1418,15774166,Mitchell,607,Female,24,2,109483.54,2,127560.77,0,TRUE,FALSE,Germany
1419,15649280,Lucchese,521,Female,40,9,134504.78,1,18082.06,0,TRUE,TRUE,Germany
1420,15705657,Hewitt,535,Female,44,2,114427.86,1,136330.26,0,TRUE,TRUE,Canada
1421,15753969,K'ung,724,Male,45,5,83888.54,1,34121.81,0,TRUE,TRUE,Italy
1422,15742378,Swaim,520,Male,32,5,110029.77,1,56246.69,0,TRUE,FALSE,Italy
1423,15794874,Quinones,696,Male,41,9,127523.75,1,191417.42,0,TRUE,FALSE,France
1424,15589221,Kennedy,657,Male,30,1,139762.13,2,23317.88,0,TRUE,FALSE,USA
1425,15596671,Endrizzi,603,Female,42,8,91611.12,1,144675.3,1,FALSE,FALSE,USA
1426,15583668,Ludowici,726,Female,42,2,109471.79,1,175161.05,0,FALSE,TRUE,France
1427,15710206,Larson,591,Female,39,4,150500.64,1,14928.8,0,TRUE,FALSE,USA
1428,15799966,Chigolum,792,Female,59,9,101609.77,1,161479.19,1,TRUE,FALSE,Germany
1429,15794560,Maclean,550,Male,57,5,0,1,133501.94,0,FALSE,FALSE,France
1430,15626485,Lu,601,Female,26,8,78892.23,1,23703.52,0,TRUE,TRUE,France
1431,15703143,Tuan,820,Female,29,3,82344.84,1,115985.38,0,TRUE,TRUE,USA
1432,15809772,Glover,667,Male,48,2,0,1,43229.2,0,TRUE,FALSE,Spain
1433,15687959,Landman,573,Female,44,4,0,1,94862.93,0,FALSE,FALSE,USA
1434,15585282,Trevisano,755,Male,62,1,127706.33,2,142377.69,0,FALSE,TRUE,UK
1435,15714993,Longo,552,Female,41,9,124349.34,1,135635.25,0,FALSE,FALSE,Spain
1436,15596021,K?,598,Male,44,8,0,2,148487.9,0,FALSE,FALSE,France
1437,15646615,Muir,576,Male,28,1,119336.29,2,58976.85,0,FALSE,FALSE,Spain
1438,15742632,Alexeyeva,670,Female,31,9,0,1,76254.83,0,TRUE,FALSE,Germany
1439,15574068,Norman,504,Male,56,9,104217.3,1,55857.48,1,FALSE,TRUE,Italy
1440,15806967,Simmons,778,Female,65,7,0,1,77867.23,0,TRUE,TRUE,Spain
1441,15796334,Chukwualuka,558,Male,39,10,144757.02,1,22878.16,1,TRUE,TRUE,UK
1442,15688713,McCall,627,Male,44,6,0,1,114469.55,0,FALSE,FALSE,Italy
1443,15796179,Moore,683,Male,43,8,0,1,96754.8,0,FALSE,FALSE,Germany
1444,15598751,Ingram,556,Female,43,6,0,3,125154.57,1,TRUE,TRUE,UK
1445,15703019,Okeke,583,Female,38,10,0,2,113597.64,0,TRUE,TRUE,Canada
1446,15646302,Shao,705,Female,24,7,100169.51,1,121408.55,0,TRUE,TRUE,Italy
1447,15680855,Iloabuchi,637,Male,33,2,145731.83,1,109219.43,0,FALSE,FALSE,Canada
1448,15697311,Nebechukwu,697,Male,56,5,110802.03,1,50230.31,1,FALSE,TRUE,Germany
1449,15585367,Diribe,555,Female,46,4,120392.99,1,177719.88,1,FALSE,FALSE,Italy
1450,15726556,Macgroarty,594,Female,26,6,135067.52,2,131211.86,0,FALSE,FALSE,Italy
1451,15676242,Artemova,632,Male,31,3,136556.44,1,82152.83,1,FALSE,TRUE,USA
1452,15684198,McDonald,551,Female,38,10,0,2,216.27,0,TRUE,TRUE,UK
1453,15774882,Mazzanti,687,Female,35,3,99587.43,1,1713.1,1,FALSE,FALSE,UK
1454,15714227,Kelly,672,Female,53,7,0,1,136910.18,0,TRUE,TRUE,Spain
1455,15608653,Davison,521,Female,34,7,70731.07,1,20243.97,1,TRUE,TRUE,Canada
1456,15784280,Reilly,686,Male,35,2,109342.82,2,86043.27,0,TRUE,FALSE,Canada
1457,15789546,Ojiofor,639,Male,28,8,0,2,126561.07,0,FALSE,FALSE,UK
1458,15590320,Shelton,850,Male,66,4,0,2,64350.8,0,FALSE,FALSE,UK
1459,15678385,Lange,465,Male,25,2,78247.31,2,10472.31,0,FALSE,FALSE,Italy
1460,15571778,Trentini,817,Female,55,10,117561.49,1,95941.55,1,TRUE,FALSE,Canada
1461,15657085,Gardiner,578,Male,23,10,88980.32,1,125222.36,0,TRUE,TRUE,France
1462,15640627,Wan,611,Male,34,4,0,2,170950.58,0,TRUE,FALSE,USA
1463,15566211,Hsu,616,Female,41,1,103560.57,1,236.45,1,TRUE,FALSE,Spain
1464,15669293,Hovell,517,Male,37,5,113308.84,1,31517.16,0,TRUE,FALSE,USA
1465,15595067,Zhirov,637,Female,40,6,0,2,181610.6,0,TRUE,TRUE,Spain
1466,15753566,Espinosa,806,Female,32,3,63763.49,1,156593.09,0,FALSE,FALSE,Germany
1467,15650391,Wallace,633,Female,29,7,169988.35,1,4272,0,FALSE,FALSE,Italy
1468,15681843,Barbour,624,Female,35,0,180303.24,2,163587.9,0,FALSE,FALSE,UK
1469,15814846,Ozerova,691,Male,52,3,0,1,175843.68,1,FALSE,TRUE,UK
1470,15670374,Wright,819,Female,49,1,120656.86,4,166164.3,1,TRUE,FALSE,France
1471,15762332,Ulyanova,568,Female,31,1,61592.14,2,61796.64,0,TRUE,FALSE,Canada
1472,15700223,Steiner,806,Male,48,4,164701.68,1,21439.49,0,FALSE,FALSE,Canada
1473,15729956,Akabueze,726,Female,26,1,80780.16,1,19225.85,0,TRUE,TRUE,USA
1474,15594862,Aleksandrova,552,Male,36,8,0,2,132547.02,0,FALSE,TRUE,USA
1475,15598782,Pinto,755,Female,30,6,154221.37,2,62688.55,0,FALSE,TRUE,USA
1476,15745080,Griffiths,634,Male,26,8,0,1,21760.96,0,FALSE,TRUE,Canada
1477,15703399,McNeil,756,Female,26,5,101641.14,2,154460.68,0,TRUE,FALSE,UK
1478,15732175,Bruno,776,Male,37,2,0,1,8065,0,FALSE,FALSE,Canada
1479,15630725,Johnson,649,Female,45,5,92786.66,1,173365.9,1,FALSE,TRUE,USA
1480,15640260,Okorie,595,Male,32,8,131081.66,2,69428.79,0,FALSE,TRUE,Italy
1481,15716822,Moen,646,Male,30,5,98014.74,1,12757.14,0,TRUE,FALSE,Spain
1482,15583748,McGuigan,592,Male,38,8,0,2,180426.2,0,TRUE,FALSE,UK
1483,15605968,Fancher,574,Male,26,8,97460.1,1,43093.67,0,FALSE,TRUE,Italy
1484,15790683,Matthews,850,Male,36,1,104077.19,2,68594,0,TRUE,TRUE,Germany
1485,15607713,Kaeppel,850,Female,29,1,0,2,197996.65,0,TRUE,TRUE,Italy
1486,15700212,Shih,475,Female,46,10,0,2,122953,1,TRUE,TRUE,Italy
1487,15626710,Yudina,642,Female,39,4,0,1,76821.24,0,TRUE,FALSE,Germany
1488,15716491,Akabueze,710,Female,51,4,93656.95,1,141400.51,1,TRUE,TRUE,Italy
1489,15625824,Kornilova,596,Male,30,6,121345.88,4,41921.75,1,TRUE,TRUE,Spain
1490,15617705,Ozioma,609,Female,39,8,141675.23,1,175664.25,0,TRUE,FALSE,UK
1491,15761976,Su,797,Female,31,8,0,2,117916.63,0,TRUE,FALSE,France
1492,15634891,Jamison,504,Female,43,7,102365.49,1,194690.77,1,TRUE,FALSE,Canada
1493,15744517,Esposito,735,Male,50,9,0,1,166677.35,1,TRUE,FALSE,Germany
1494,15686963,Hardiman,680,Female,30,3,0,1,160131.58,0,FALSE,FALSE,UK
1495,15808189,Woodard,449,Male,52,6,0,2,123622,0,FALSE,TRUE,USA
1496,15580845,Chienezie,685,Male,57,7,101868.51,1,113483.96,0,TRUE,TRUE,Spain
1497,15799156,Okwuadigbo,569,Male,38,8,0,2,79618.79,0,FALSE,TRUE,France
1498,15694296,Chineze,631,Male,35,9,112392.45,2,24472.23,0,FALSE,FALSE,Spain
1499,15677049,O'Brien,595,Female,25,7,106570.34,2,177025.79,0,TRUE,TRUE,Spain
1500,15583595,Tao,461,Female,28,8,0,1,103349.74,0,TRUE,FALSE,USA
1501,15590146,Mao,630,Male,50,1,81947.76,1,63606.22,1,TRUE,TRUE,France
1502,15801548,Buckland,661,Female,31,7,144162.3,2,14490.79,0,FALSE,TRUE,Canada
1503,15660833,Flannery,796,Male,39,5,86350.87,2,105080.53,0,FALSE,FALSE,Spain
1504,15762277,Jamieson,710,Male,47,5,158623.14,1,83499.89,1,TRUE,FALSE,USA
1505,15791302,Swift,741,Male,32,8,0,2,143598.7,0,TRUE,TRUE,Germany
1506,15798975,Doherty,606,Male,48,4,132403.56,1,36091.91,1,TRUE,TRUE,USA
1507,15599956,Payne,747,Male,27,10,0,2,13007.89,0,FALSE,TRUE,Italy
1508,15577274,Genovese,549,Female,43,3,134985.66,1,6101.41,0,FALSE,TRUE,UK
1509,15701200,Lucciano,576,Male,36,6,0,2,48314,0,FALSE,TRUE,USA
1510,15638149,Rowley,528,Male,37,6,103772.45,1,197111.99,0,FALSE,FALSE,USA
1511,15786199,Hsing,535,Male,33,2,133040.32,1,110299.78,0,TRUE,FALSE,USA
1512,15701765,Vincent,575,Female,37,0,0,2,30114.32,0,TRUE,FALSE,Canada
1513,15586974,Pearce,656,Male,39,10,0,2,98894.64,0,TRUE,FALSE,Spain
1514,15729040,Lamb,440,Male,42,2,0,2,49826.68,0,TRUE,TRUE,Canada
1515,15788676,Riley,539,Male,38,8,71460.67,2,10074.05,0,FALSE,TRUE,France
1516,15602497,Honore,850,Male,39,6,133214.13,1,20769.88,0,FALSE,FALSE,USA
1517,15701333,Blackburn,646,Female,37,7,96558.66,1,163427.18,0,TRUE,TRUE,USA
1518,15812071,Endrizzi,744,Male,54,6,93806.31,2,140068.77,0,TRUE,FALSE,Italy
1519,15634375,Duncan,710,Female,36,8,0,2,83206.19,0,FALSE,TRUE,Italy
1520,15738267,Macarthur,544,Female,64,3,124043.8,1,111402.97,1,TRUE,TRUE,Germany
1521,15786800,Gould,723,Male,52,5,131694.97,1,92873.5,1,FALSE,TRUE,Germany
1522,15591130,Medvedev,507,Female,29,6,0,2,94780.9,0,TRUE,FALSE,Italy
1523,15720662,Sholes,787,Female,35,1,106266.8,1,16607.15,0,TRUE,FALSE,France
1524,15751531,Shaw,598,Male,41,8,0,2,161954.43,0,TRUE,FALSE,Germany
1525,15653595,Ts'ai,796,Male,51,6,0,2,194733.28,0,TRUE,FALSE,UK
1526,15568360,Rolon,569,Female,41,4,139840.36,1,163524.7,0,TRUE,TRUE,UK
1527,15781210,Reid,711,Male,34,8,0,2,48260.19,0,TRUE,TRUE,France
1528,15668058,Chinwendu,661,Male,35,8,124098.54,1,86678.48,0,TRUE,TRUE,Italy
1529,15597131,Fu,415,Male,32,5,145807.59,1,3064.65,0,FALSE,TRUE,Germany
1530,15697283,Mackenzie,578,Male,23,8,0,2,112124.98,0,FALSE,FALSE,USA
1531,15640953,Bligh,611,Female,26,2,107508.93,2,120801.65,0,FALSE,TRUE,Italy
1532,15715031,Davidson,600,Female,28,6,0,2,52193.23,0,FALSE,TRUE,Germany
1533,15589660,Lamble,661,Female,32,1,145980.23,1,56636.28,0,FALSE,TRUE,France
1534,15769818,Moore,850,Female,37,3,212778.2,1,69372.88,0,TRUE,FALSE,UK
1535,15782736,Jose,573,Female,47,4,152522.47,1,164038.07,1,TRUE,FALSE,France
1536,15614818,Trevisani,764,Female,33,9,168964.77,1,118982.51,0,FALSE,FALSE,Germany
1537,15794014,Schofield,838,Female,34,8,0,2,27472.07,0,TRUE,TRUE,France
1538,15732448,Stewart,821,Female,28,8,0,1,36754.13,0,FALSE,FALSE,Germany
1539,15723411,Jamieson,607,Female,36,4,98266.3,1,46416.36,0,FALSE,TRUE,Germany
1540,15797686,Howard,558,Male,38,8,113000.92,1,152872.39,0,TRUE,TRUE,France
1541,15605950,Onwuamaeze,530,Male,23,1,137060.88,2,165227.23,0,TRUE,TRUE,Spain
1542,15812497,D'Albertis,654,Male,37,5,112146.12,1,75927.35,0,TRUE,FALSE,USA
1543,15690678,Brooks,530,Female,33,4,129307.32,1,172930.28,0,FALSE,FALSE,Italy
1544,15747677,Gordon,656,Male,69,6,163975.09,1,36108.5,0,TRUE,TRUE,UK
1545,15618926,Nwachukwu,520,Male,43,7,0,2,36202.74,0,FALSE,TRUE,USA
1546,15673908,Chinweike,602,Female,42,6,158414.85,1,131886.46,0,FALSE,FALSE,Italy
1547,15727944,Simpkinson,701,Female,48,1,92072.68,1,133992.36,0,FALSE,FALSE,Italy
1548,15807294,Walker,653,Female,30,2,88243.29,2,96658.26,0,TRUE,FALSE,UK
1549,15618581,Diribe,668,Male,25,8,0,2,135112.09,0,TRUE,TRUE,USA
1550,15584364,Trentini,652,Male,48,4,59486.31,1,163944.18,1,FALSE,TRUE,UK
1551,15599552,Conway,639,Female,54,2,0,2,53843.71,0,TRUE,TRUE,Germany
1552,15749177,Maslow,730,Female,52,7,0,2,122398.84,0,TRUE,FALSE,UK
1553,15718779,Clark,780,Male,34,1,0,1,64804.04,0,TRUE,FALSE,France
1554,15568106,L?,592,Female,38,8,119278.01,2,19370.73,0,FALSE,FALSE,Spain
1555,15779481,Swadling,628,Male,34,4,158741.43,2,126192.54,0,FALSE,TRUE,Spain
1556,15709994,Gallo,658,Female,40,7,140596.95,1,135459.02,1,TRUE,TRUE,Spain
1557,15772777,Onyemachukwu,850,Female,29,10,0,2,94815.04,0,FALSE,FALSE,USA
1558,15706815,Samoylova,515,Male,37,2,90432.92,1,188366.04,1,TRUE,TRUE,USA
1559,15618018,Dickson,571,Female,35,1,104783.81,2,178512.52,0,TRUE,FALSE,Germany
1560,15671032,He,760,Male,42,0,77992.97,2,97906.38,0,TRUE,TRUE,Canada
1561,15634281,P'an,720,Female,43,10,110822.9,1,72861.94,0,TRUE,FALSE,Spain
1562,15766374,Leak,632,Male,42,4,119624.6,2,195978.86,0,FALSE,TRUE,Germany
1563,15600991,Artemieva,694,Male,31,6,109052.59,2,19448.93,1,FALSE,TRUE,Canada
1564,15777576,Frost,559,Female,40,5,139129.44,1,32635.54,0,FALSE,FALSE,Spain
1565,15742613,Warner,773,Female,42,8,152324.66,2,171733.22,0,TRUE,FALSE,USA
1566,15649523,Kennedy,581,Male,38,1,0,2,46176.22,0,TRUE,FALSE,Canada
1567,15651063,Ifeatu,524,Female,37,9,127480.58,2,179634.69,0,TRUE,FALSE,France
1568,15683124,Evans,713,Male,53,6,115029.4,1,191521.32,1,FALSE,FALSE,France
1569,15618314,Chu,676,Male,40,8,114005.78,1,67998.45,0,TRUE,TRUE,France
1570,15670823,Hsueh,651,Female,42,1,116646.76,1,44731.8,1,FALSE,FALSE,UK
1571,15607133,Shih,717,Female,49,1,110864.38,2,124532.9,1,FALSE,FALSE,France
1572,15615012,Fan,594,Male,23,5,156267.59,1,160968.44,0,FALSE,FALSE,Italy
1573,15725141,Whiddon,716,Female,44,3,109528.28,1,27341.63,1,FALSE,TRUE,Spain
1574,15623560,Onyekachukwu,668,Female,35,6,102482.76,1,53994.64,0,FALSE,FALSE,France
1575,15693018,Ermakova,678,Male,23,10,115563.71,1,91633.53,0,FALSE,FALSE,Canada
1576,15636756,Marino,545,Male,23,2,0,2,189613.12,0,TRUE,FALSE,Italy
1577,15647474,Niu,613,Female,40,9,95624.36,2,60706.33,0,TRUE,TRUE,Italy
1578,15576714,Manna,687,Female,21,8,0,2,154767.34,0,FALSE,TRUE,Italy
1579,15585047,Onyemere,715,Male,28,7,160376.61,1,196853.11,0,FALSE,FALSE,Germany
1580,15743976,Archer,618,Male,41,8,37702.79,1,195775.48,0,TRUE,TRUE,Canada
1581,15793881,Mitchell,721,Female,35,6,118273.83,1,3086.89,0,FALSE,FALSE,Germany
1582,15576517,Everingham,445,Female,34,7,131082.17,2,70618,0,FALSE,TRUE,Italy
1583,15631072,Huie,690,Male,38,1,94456,2,55034.02,0,TRUE,FALSE,UK
1584,15730394,Crowther,709,Female,43,8,0,2,168035.62,1,FALSE,TRUE,France
1585,15631460,Swift,671,Female,42,3,0,2,128449.33,0,FALSE,FALSE,Spain
1586,15692002,Skelton,538,Male,33,6,93791.38,1,199249.29,0,FALSE,FALSE,Canada
1587,15595282,White,735,Female,33,4,0,2,149474.69,0,TRUE,TRUE,UK
1588,15789548,Giordano,592,Female,37,7,0,2,126726.33,0,TRUE,FALSE,USA
1589,15758035,Bateson,747,Male,61,7,155973.13,1,147554.26,0,TRUE,FALSE,Germany
1590,15617518,Hu,675,Male,36,7,89409.95,1,149399.7,0,FALSE,FALSE,France
1591,15651802,Day,632,Female,39,5,97854.37,2,93536.38,0,FALSE,FALSE,France
1592,15631813,Beneventi,621,Male,39,6,0,2,58883.91,0,TRUE,TRUE,USA
1593,15729668,Elizabeth,521,Male,29,3,60280.62,1,154271.41,0,FALSE,FALSE,USA
1594,15741728,Atkins,591,Male,36,7,135216.8,1,122022.89,0,FALSE,TRUE,Canada
1595,15576676,Serrano,706,Female,28,6,124923.35,2,50299.14,0,FALSE,TRUE,France
1596,15711378,Willis,677,Male,38,4,0,2,187800.63,0,FALSE,TRUE,USA
1597,15765520,Stevenson,769,Male,27,7,188614.07,1,171344.09,0,FALSE,TRUE,France
1598,15656726,Ch'ien,771,Male,32,5,62321.62,1,40920.59,0,TRUE,FALSE,UK
1599,15647842,Cunningham,601,Female,48,8,120782.7,1,63940.68,1,FALSE,FALSE,Canada
1600,15719309,Stephens,670,Female,42,1,115961.58,2,29483.87,0,TRUE,TRUE,USA
1601,15748718,Gordon,517,Male,28,2,115062.61,1,179056.23,0,FALSE,FALSE,UK
1602,15594404,Bevan,834,Female,49,8,160602.25,2,129273.94,0,TRUE,TRUE,UK
1603,15751158,Mashman,571,Female,42,4,108825.34,3,55558.51,1,FALSE,FALSE,USA
1604,15593470,Tu,576,Female,36,8,166287.85,1,23305.85,0,TRUE,FALSE,Canada
1605,15695129,Milanesi,718,Female,31,1,152663.77,1,17128.64,0,FALSE,FALSE,France
1606,15640865,Romano,636,Female,31,9,80844.69,2,74641.9,0,TRUE,TRUE,Italy
1607,15714080,Goliwe,566,Female,40,2,97001.36,2,154486.01,0,FALSE,TRUE,France
1608,15648721,Hsueh,711,Male,64,4,0,2,3185.67,0,TRUE,FALSE,Spain
1609,15801466,Gray,574,Female,39,2,122524.61,2,88463.63,0,FALSE,TRUE,USA
1610,15750248,Wright,619,Female,35,8,132292.63,1,65682.93,0,TRUE,TRUE,Germany
1611,15758726,Chiemeka,588,Female,24,0,0,2,140586.08,0,TRUE,FALSE,Canada
1612,15781553,Chung,760,Female,49,9,91502.99,1,117232.9,1,FALSE,TRUE,USA
1613,15649121,Pinto,665,Male,52,3,0,1,116137.01,1,FALSE,FALSE,Spain
1614,15674811,Kellway,739,Male,29,3,59385.98,2,105533.96,0,TRUE,FALSE,UK
1615,15646037,Sopuluchi,641,Male,77,9,0,3,81514.06,0,FALSE,FALSE,Germany
1616,15722578,Spitzer,685,Female,21,6,97956.5,1,164966.27,0,TRUE,TRUE,Germany
1617,15665695,Potter,594,Female,49,4,0,2,23631.55,0,TRUE,FALSE,France
1618,15801062,Matthews,557,Female,40,4,0,2,105433.53,0,TRUE,FALSE,Italy
1619,15662955,Nicholls,697,Male,27,8,141223.68,2,90591.15,0,FALSE,TRUE,France
1620,15770309,McDonald,656,Male,18,10,151762.74,1,127014.32,0,TRUE,TRUE,Canada
1621,15657386,Fiorentini,712,Male,43,1,141749.74,2,90905.26,0,TRUE,TRUE,Germany
